PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,TotalExpenditure,Name
0717_02,Europa,False,B,55 Cancri e,19.0,False,2814.0,Dyonevi Panspic
0717_03,Europa,True,B,TRAPPIST-1e,26.0,False,0.0,Nesch Panspic
0717_04,Europa,True,B,TRAPPIST-1e,29.0,False,0.0,Hekab Bewarsecal
0717_05,Europa,False,B,TRAPPIST-1e,15.0,False,5118.0,Hassias Panspic
0717_06,Europa,True,B,TRAPPIST-1e,38.0,False,6606.0,Dscheat Panspic
0717_07,Europa,True,B,55 Cancri e,49.0,False,0.0,Batomam Panspic
0720_01,Mars,True,F,TRAPPIST-1e,20.0,False,0.0,Cings Hotty
0720_02,Earth,False,E,TRAPPIST-1e,26.0,False,0.0,Krus Buko
0720_03,Mars,False,D,TRAPPIST-1e,19.0,False,2578.0,Tran Buko
0721_01,Mars,False,F,TRAPPIST-1e,46.0,False,759.0,Kene Walkerez
0722_01,Mars,False,F,TRAPPIST-1e,21.0,False,1287.0,Bonutz Khaf
0723_01,Mars,False,F,55 Cancri e,29.0,False,572.0,Lyny Penashley
0725_01,Earth,True,G,PSO J318.5-22,26.0,False,0.0,Joycey Hewson
0730_01,Mars,False,F,TRAPPIST-1e,44.0,False,2004.0,Skunch Ponie
0731_01,Mars,False,F,TRAPPIST-1e,19.0,False,759.0,Raulia Cleang
0731_02,Mars,False,F,TRAPPIST-1e,29.0,False,821.0,Jessa Cleang
0735_01,Mars,False,F,TRAPPIST-1e,25.0,False,1287.0,Healls Tie
0739_01,Mars,False,,TRAPPIST-1e,41.0,False,885.0,Willy Mcfarleys
0741_01,Mars,False,F,55 Cancri e,19.0,False,1878.0,Lyny Tuckers
0742_01,Earth,False,E,TRAPPIST-1e,33.0,False,1049.0,Sugark Min
0742_02,Mars,True,F,TRAPPIST-1e,25.0,False,0.0,Frunk Min
0744_01,Europa,True,B,55 Cancri e,44.0,False,0.0,Aviton Undrude
0745_01,Earth,False,E,TRAPPIST-1e,21.0,False,788.0,Jodip Mclarseney
0747_01,Mars,False,F,TRAPPIST-1e,32.0,False,2524.0,Wat Meake
0748_01,Mars,True,F,TRAPPIST-1e,33.0,False,0.0,Oss Cotte
0748_02,Mars,False,F,TRAPPIST-1e,32.0,False,2486.0,Kokix Cotte
0749_01,Mars,True,F,TRAPPIST-1e,19.0,False,0.0,Widin Kashe
0751_01,Mars,True,F,TRAPPIST-1e,21.0,False,0.0,Ray Mity
0752_01,Earth,True,G,TRAPPIST-1e,23.0,False,0.0,Annon Hultz
0755_01,Mars,False,D,55 Cancri e,31.0,False,2328.0,Sinons Irived
0758_01,Europa,False,C,TRAPPIST-1e,22.0,False,3834.0,Penton Switmorary
0758_02,Mars,True,,55 Cancri e,74.0,False,0.0,Caia Switmorary
0758_03,Europa,False,C,TRAPPIST-1e,53.0,False,4915.0,Batan Switmorary
0759_01,Europa,True,C,55 Cancri e,40.0,False,0.0,Hekarf Tabloory
0759_02,Europa,False,C,55 Cancri e,23.0,False,10564.0,Grafik Tabloory
0759_03,Europa,True,C,TRAPPIST-1e,36.0,False,0.0,Aston Tabloory
0760_01,Mars,False,F,TRAPPIST-1e,18.0,False,667.0,Prilly Meltoney
0763_01,Europa,True,C,TRAPPIST-1e,29.0,False,0.0,Anchium Poustive
0763_02,Europa,False,C,TRAPPIST-1e,48.0,False,3734.0,Mino Poustive
0766_01,Earth,True,E,TRAPPIST-1e,34.0,False,0.0,Walmon Derry
0774_01,Europa,False,C,TRAPPIST-1e,34.0,False,4866.0,Tetra Oinded
0774_02,Europa,False,B,55 Cancri e,27.0,False,6136.0,Sabireo Oinded
0774_03,Europa,False,B,TRAPPIST-1e,44.0,False,0.0,Gravior Clutchaft
0775_01,Europa,False,C,TRAPPIST-1e,0.0,False,0.0,Muonin Trameterty
0775_02,Europa,True,C,TRAPPIST-1e,1.0,False,0.0,Altardr Trameterty
0775_03,Europa,True,C,TRAPPIST-1e,18.0,False,0.0,Syrmion Trameterty
0775_04,Europa,False,C,TRAPPIST-1e,23.0,False,18184.0,Grum Trameterty
0775_05,Europa,False,C,TRAPPIST-1e,26.0,False,4001.0,Kitakan Unklible
0775_06,Europa,True,C,55 Cancri e,46.0,False,0.0,Errairk Unklible
0778_01,Europa,True,C,TRAPPIST-1e,41.0,False,0.0,Sterfik Ousious
0778_02,Europa,False,C,55 Cancri e,25.0,False,3334.0,Bath Ousious
0780_01,Mars,True,D,TRAPPIST-1e,50.0,False,0.0,Ritars Apple
0783_01,Mars,False,F,TRAPPIST-1e,28.0,False,880.0,Jenne Fielsenders
0792_01,Earth,True,G,PSO J318.5-22,17.0,False,0.0,Elany Trankliney
0800_01,Europa,False,C,55 Cancri e,29.0,True,9269.0,Taram Gented
0801_01,Mars,True,F,TRAPPIST-1e,19.0,False,0.0,Lift Sto
0803_01,Earth,True,G,55 Cancri e,34.0,False,0.0,Ellena Fitzgerson
0804_01,Europa,True,C,55 Cancri e,28.0,False,0.0,Celava Prombled
0807_01,Mars,False,F,TRAPPIST-1e,47.0,False,7681.0,Mins Perne
0810_01,Mars,False,F,TRAPPIST-1e,28.0,False,1113.0,Sugars Boure
0812_01,Earth,True,E,TRAPPIST-1e,38.0,False,324.0,Panch Pamca
0814_01,Mars,False,F,TRAPPIST-1e,22.0,True,2598.0,Igrish Cha
0821_01,Mars,False,F,55 Cancri e,18.0,False,0.0,Cints Berry
0827_01,Europa,False,A,TRAPPIST-1e,21.0,False,4381.0,Eltan Speery
0827_02,Europa,False,A,TRAPPIST-1e,40.0,False,0.0,Luxonon Speery
0827_03,Europa,True,A,55 Cancri e,67.0,False,0.0,Phah Speery
0831_01,Mars,False,F,PSO J318.5-22,39.0,False,665.0,Henryn Pagedy
0832_01,Earth,True,G,PSO J318.5-22,19.0,False,0.0,Diandi Folemonley
0837_01,Mars,True,D,TRAPPIST-1e,28.0,False,0.0,Suhelik Queldry
0837_02,Mars,False,D,55 Cancri e,29.0,False,4940.0,Zedark Queldry
0838_01,Earth,True,E,TRAPPIST-1e,22.0,False,0.0,Flyros Concy
0838_02,Mars,False,D,TRAPPIST-1e,23.0,False,2579.0,Chal Concy
0841_01,Mars,False,F,PSO J318.5-22,41.0,False,2648.0,Perryl Lancis
0842_01,Earth,True,E,TRAPPIST-1e,25.0,False,0.0,Pars Hotte
0843_01,Earth,True,G,PSO J318.5-22,43.0,False,0.0,Hilley Cabrewsond
0844_01,Earth,True,E,TRAPPIST-1e,54.0,False,0.0,Burs Butte
0847_01,Mars,False,F,TRAPPIST-1e,14.0,False,699.0,Cellex Hopperett
0852_01,Mars,True,D,TRAPPIST-1e,69.0,False,0.0,Asellum Reewerpic
0854_01,Earth,True,G,PSO J318.5-22,24.0,False,0.0,Alvia Kimons
0855_01,Europa,False,B,TRAPPIST-1e,37.0,False,0.0,Avitons Stichseary
0856_01,Mars,False,F,TRAPPIST-1e,28.0,False,871.0,Rica Floways
0857_01,Europa,False,B,55 Cancri e,59.0,False,3947.0,Coxah String
0858_01,Mars,False,D,TRAPPIST-1e,20.0,False,2306.0,Cups Mad
0858_02,Mars,True,F,TRAPPIST-1e,23.0,False,0.0,Hion Mad
0861_01,Earth,False,G,TRAPPIST-1e,59.0,False,0.0,Valey Olivasquez
0862_01,Earth,True,G,TRAPPIST-1e,20.0,False,0.0,Perryl Burryerson
0864_01,Mars,False,D,TRAPPIST-1e,36.0,False,3172.0,Forn Trad
0864_02,Mars,True,F,TRAPPIST-1e,43.0,False,0.0,Dontch Trad
0864_03,Mars,True,F,TRAPPIST-1e,9.0,False,0.0,Feries Erle
0866_01,Mars,True,F,TRAPPIST-1e,32.0,False,0.0,Puffes Hapie
0872_01,Earth,False,E,TRAPPIST-1e,24.0,False,788.0,Krisa Flynnis
0880_01,Earth,True,E,PSO J318.5-22,14.0,False,0.0,Lopedo Pepie
0880_02,Earth,True,E,TRAPPIST-1e,45.0,False,93.0,Want Pepie
0882_01,Earth,False,G,TRAPPIST-1e,23.0,False,5649.0,Lyde Briggins
0884_01,Earth,False,G,TRAPPIST-1e,59.0,False,840.0,Ginia Rilley
0884_02,Mars,False,,TRAPPIST-1e,28.0,False,762.0,Erine Rilley
0886_01,Mars,False,F,TRAPPIST-1e,61.0,False,2092.0,Torms Bota
0886_02,Mars,True,F,TRAPPIST-1e,52.0,False,0.0,Casps Bota
0886_03,Mars,True,F,TRAPPIST-1e,5.0,False,0.0,Koks Bota
0887_01,Europa,False,C,TRAPPIST-1e,51.0,False,5991.0,Alinan Gausearmir
0887_02,Europa,False,C,TRAPPIST-1e,26.0,False,4083.0,
0888_01,Mars,False,D,TRAPPIST-1e,44.0,False,875.0,Grams Brine
0888_02,Mars,False,F,TRAPPIST-1e,46.0,False,5014.0,Monch Brine
0891_01,Mars,False,D,TRAPPIST-1e,32.0,False,3027.0,Mondax Repie
0892_01,Europa,True,C,TRAPPIST-1e,17.0,False,0.0,Tarfik Poilsive
0892_02,Europa,True,C,55 Cancri e,21.0,False,0.0,Furuson Poilsive
0892_03,Europa,True,C,55 Cancri e,52.0,False,0.0,Arino Diossiver
0894_01,Europa,True,C,55 Cancri e,52.0,False,0.0,Jihoton Gearriting
0895_01,Mars,False,F,TRAPPIST-1e,14.0,False,1518.0,Arlen Newtontoss
0896_01,Mars,False,F,TRAPPIST-1e,21.0,False,644.0,Glenry Brenney
0897_01,Europa,True,B,55 Cancri e,42.0,False,0.0,Duhrid Exhaft
0897_02,Europa,True,B,TRAPPIST-1e,28.0,False,0.0,Azhab Exhaft
0900_01,Earth,True,G,PSO J318.5-22,26.0,False,0.0,Yolana Mirezavis
0908_01,Earth,True,G,TRAPPIST-1e,7.0,False,0.0,Timmie Bookson
0909_01,Mars,False,F,TRAPPIST-1e,14.0,False,2093.0,Rans Wala
0909_02,Mars,True,F,TRAPPIST-1e,3.0,False,0.0,Fispot Wala
0909_03,Mars,True,F,TRAPPIST-1e,26.0,False,0.0,Cank Wala
0914_01,Earth,False,E,55 Cancri e,54.0,False,17364.0,Scelava Fruidy
0916_01,Earth,False,G,TRAPPIST-1e,55.0,False,881.0,Perryl Lynnerett
0917_01,Earth,False,E,TRAPPIST-1e,16.0,False,1173.0,Apench Apeau
0920_01,Europa,False,C,TRAPPIST-1e,38.0,False,15376.0,Jihoton Pressive
0929_01,Earth,False,G,TRAPPIST-1e,48.0,False,886.0,Maen Scheron
0934_01,Earth,False,G,55 Cancri e,13.0,False,886.0,Melara Lunapperts
0936_01,Mars,False,F,TRAPPIST-1e,20.0,False,737.0,Anniey Currisones
0937_01,Earth,True,E,TRAPPIST-1e,18.0,False,0.0,Crisp Quith
0943_01,Mars,True,F,TRAPPIST-1e,45.0,False,0.0,Jifes Banie
0943_02,Mars,True,F,TRAPPIST-1e,5.0,False,0.0,Gops Banie
0943_03,Mars,False,F,55 Cancri e,42.0,False,1517.0,Eats Banie
0945_01,Earth,False,E,55 Cancri e,50.0,False,1303.0,Rowl Berle
0945_02,Mars,False,F,TRAPPIST-1e,21.0,False,1119.0,Crisp Berle
0948_01,Earth,False,G,TRAPPIST-1e,22.0,False,1434.0,
0950_01,Mars,True,F,TRAPPIST-1e,23.0,False,0.0,Anakes Queke
0954_01,Mars,False,F,PSO J318.5-22,22.0,False,668.0,Shan Paynard
0958_01,Mars,False,F,TRAPPIST-1e,21.0,False,713.0,Maura Wiggson
0959_01,Earth,False,E,PSO J318.5-22,24.0,False,795.0,Dixiel Franankson
0962_01,Mars,False,F,TRAPPIST-1e,24.0,False,2652.0,Stany Meltonway
0963_01,Mars,True,D,TRAPPIST-1e,42.0,False,0.0,Izares Syncepul
0967_01,Mars,False,F,TRAPPIST-1e,19.0,False,633.0,Andan Fryan
0973_01,Earth,False,G,TRAPPIST-1e,32.0,False,908.0,Hard Mayods
0974_01,Earth,False,E,TRAPPIST-1e,35.0,False,1624.0,Mariel Jarvey
0977_01,Earth,True,G,PSO J318.5-22,19.0,False,0.0,Samany Alest
0980_01,Mars,False,F,TRAPPIST-1e,55.0,False,884.0,Vanley Mallerez
0981_01,Earth,False,G,TRAPPIST-1e,35.0,False,908.0,Ellena Parsoney
0981_02,Earth,True,G,TRAPPIST-1e,63.0,False,0.0,Jeane Parsoney
0986_01,Europa,False,B,TRAPPIST-1e,66.0,False,11429.0,Yildunt Batonsufft
0986_02,Europa,True,B,55 Cancri e,45.0,False,0.0,Boteino Batonsufft
0996_01,Mars,False,F,PSO J318.5-22,20.0,False,872.0,Inette Francock
0999_01,Earth,True,G,PSO J318.5-22,21.0,False,0.0,Vanley Gambs
0999_02,Earth,False,G,TRAPPIST-1e,51.0,False,908.0,Artis Gambs
1003_01,Earth,False,G,TRAPPIST-1e,13.0,False,782.0,Holey Fuentryoung
1007_01,Earth,False,G,TRAPPIST-1e,24.0,False,888.0,Marky Fishopper
1009_01,Mars,False,F,TRAPPIST-1e,28.0,False,1806.0,Fowoos Chen
1010_01,Mars,True,F,TRAPPIST-1e,52.0,False,0.0,Croos One
1016_01,Europa,False,A,55 Cancri e,32.0,False,9339.0,Grafi Presectle
1021_01,Mars,False,F,TRAPPIST-1e,23.0,False,865.0,Mara Ments
1023_01,Mars,True,F,TRAPPIST-1e,37.0,False,0.0,Eet Vlake
1028_01,Earth,True,G,PSO J318.5-22,35.0,False,0.0,Glene Hendrewsons
1037_01,Earth,True,G,TRAPPIST-1e,46.0,False,553.0,Racily Olivasquez
1039_01,Mars,False,F,TRAPPIST-1e,33.0,False,649.0,Annah Vincenton
1042_01,Europa,False,A,55 Cancri e,34.0,True,1909.0,Mizark Witalnerod
1044_01,Earth,False,G,TRAPPIST-1e,51.0,False,1879.0,Gayla Hinglendez
1050_01,Earth,True,G,TRAPPIST-1e,26.0,False,630.0,Evendy Buchansen
1055_01,Earth,False,G,TRAPPIST-1e,27.0,False,784.0,Hilly Booneid
1059_01,Europa,True,C,55 Cancri e,22.0,False,0.0,Sino Panspic
1059_02,Europa,True,C,55 Cancri e,33.0,False,0.0,Astula Panspic
1061_01,Europa,True,C,55 Cancri e,31.0,False,0.0,Chard Stracary
1064_01,Earth,False,E,TRAPPIST-1e,16.0,False,987.0,Racey Marson
1064_02,Earth,False,G,55 Cancri e,6.0,False,0.0,Dennie Marson
1067_01,Mars,False,F,PSO J318.5-22,18.0,False,1370.0,Kerrie Gallandez
1069_01,Mars,True,D,55 Cancri e,30.0,False,0.0,Okula Opshosent
1070_01,Mars,False,F,TRAPPIST-1e,24.0,False,748.0,Valex Wolfaddox
1072_01,Earth,True,G,PSO J318.5-22,57.0,False,0.0,Lonnis Arneras
1072_02,Earth,True,G,TRAPPIST-1e,24.0,False,0.0,Kenda Arneras
1072_03,Earth,False,G,TRAPPIST-1e,23.0,False,1350.0,Kariel Arneras
1072_04,Earth,False,G,TRAPPIST-1e,40.0,False,783.0,Kencey Arneras
1072_05,Earth,False,G,55 Cancri e,21.0,False,717.0,Aleroy Arneras
1072_06,Earth,False,G,TRAPPIST-1e,17.0,False,743.0,Feline Farmonrada
1072_07,Earth,True,G,55 Cancri e,25.0,False,0.0,Vanney Arneras
1072_08,Earth,True,G,TRAPPIST-1e,34.0,False,0.0,Harvin Arneras
1073_01,Earth,False,G,TRAPPIST-1e,18.0,False,887.0,Joyn Balley
1074_01,Earth,False,E,TRAPPIST-1e,8.0,False,0.0,Ninaha Mcbriggins
1074_02,Earth,True,E,PSO J318.5-22,14.0,False,0.0,Idarry Mcbriggins
1081_01,Earth,False,G,TRAPPIST-1e,16.0,False,0.0,Viviay Steeletters
1087_01,Mars,False,F,TRAPPIST-1e,22.0,False,1387.0,Snich Lette
1090_01,Europa,True,B,TRAPPIST-1e,21.0,False,0.0,Sadlami Aindlylid
1090_02,Europa,False,B,55 Cancri e,23.0,False,20651.0,Alnath Wheltary
1092_01,Earth,True,G,55 Cancri e,26.0,False,0.0,Dianya Mcleandez
1098_01,Mars,False,D,TRAPPIST-1e,18.0,False,2579.0,Dontch Ickes
1101_01,Earth,False,G,TRAPPIST-1e,72.0,False,720.0,Royce Norry
1103_01,Mars,False,F,TRAPPIST-1e,18.0,False,1289.0,Jet Hoche
1104_01,Europa,True,C,55 Cancri e,24.0,False,0.0,Ruchban Sorticbar
1106_01,Mars,False,F,TRAPPIST-1e,36.0,False,1309.0,Mondax Brie
1106_02,Mars,True,F,TRAPPIST-1e,13.0,False,0.0,Ran Brie
1107_01,Mars,False,F,TRAPPIST-1e,19.0,False,1514.0,Andine Bonnondry
1109_01,Mars,False,F,PSO J318.5-22,28.0,False,944.0,Thony Kinson
1111_01,Earth,True,G,55 Cancri e,2.0,False,0.0,Colly Burnerez
1111_02,Earth,True,G,TRAPPIST-1e,5.0,False,0.0,Almary Burnerez
1111_03,Earth,False,E,55 Cancri e,25.0,False,718.0,Alie Burnerez
1118_01,Europa,False,C,TRAPPIST-1e,45.0,False,3896.0,Wasalm Pokematic
1118_02,Europa,True,C,TRAPPIST-1e,59.0,False,0.0,Sula Headal
1118_03,Europa,False,C,TRAPPIST-1e,6.0,False,0.0,Ashird Headal
1118_04,Europa,False,C,TRAPPIST-1e,36.0,False,3997.0,Asham Headal
1118_05,Europa,False,C,TRAPPIST-1e,40.0,False,6133.0,Nesch Pokematic
1119_01,Mars,False,F,TRAPPIST-1e,36.0,True,1444.0,Grants Flie
1119_02,Mars,True,F,TRAPPIST-1e,31.0,False,0.0,Gal Flie
1120_01,Earth,False,G,PSO J318.5-22,19.0,False,2330.0,Keitha Mcgoway
1122_01,Earth,True,G,TRAPPIST-1e,13.0,False,0.0,Maril Monroellynn
1124_01,Europa,True,C,TRAPPIST-1e,31.0,False,0.0,Sabih Dighty
1124_02,Europa,True,C,TRAPPIST-1e,22.0,False,0.0,Keidhma Dighty
1124_03,Europa,False,C,55 Cancri e,52.0,False,1898.0,Alphain Dighty
1125_01,Mars,False,F,TRAPPIST-1e,22.0,False,776.0,Lorey Torrez
1125_02,Earth,True,G,TRAPPIST-1e,34.0,False,0.0,Analdy Torrez
1126_01,Mars,True,F,TRAPPIST-1e,23.0,False,0.0,Heales Hoche
1128_01,Europa,True,B,55 Cancri e,14.0,False,0.0,Ankabit Wassid
1128_02,Europa,True,B,TRAPPIST-1e,30.0,False,0.0,Arion Wassid
1131_01,Europa,True,B,55 Cancri e,75.0,False,0.0,Mizark Comessic
1135_01,Europa,False,B,TRAPPIST-1e,28.0,False,8969.0,Strali Coarswing
1135_02,Mars,False,,55 Cancri e,61.0,False,3782.0,Toperon Coarswing
1135_03,Europa,False,B,TRAPPIST-1e,25.0,False,7793.0,Polari Coarswing
1135_04,Europa,False,B,55 Cancri e,21.0,False,7974.0,Sarthim Coarswing
1137_01,Earth,False,E,TRAPPIST-1e,26.0,False,2402.0,Vindem Unings
1137_02,Europa,False,A,55 Cancri e,28.0,True,2565.0,Majora Unings
1138_01,Earth,False,E,TRAPPIST-1e,41.0,False,6536.0,Syrmion Serping
1139_01,Earth,True,G,PSO J318.5-22,25.0,False,0.0,Aleen Joycerton
1143_01,Mars,False,F,55 Cancri e,28.0,False,802.0,Berly Holcompson
1145_01,Mars,False,F,TRAPPIST-1e,0.0,False,0.0,Wheals Gele
1145_02,Mars,False,F,TRAPPIST-1e,19.0,False,2638.0,Bants Gele
1145_03,Earth,False,E,TRAPPIST-1e,22.0,False,1048.0,Quars Backo
1145_04,Mars,False,F,TRAPPIST-1e,2.0,False,0.0,Range Gele
1151_01,Earth,False,G,55 Cancri e,35.0,False,1829.0,Joanry Delangleton
1157_01,Mars,False,F,TRAPPIST-1e,42.0,False,1541.0,Millia Conleydenan
1158_01,Earth,True,E,TRAPPIST-1e,46.0,False,0.0,Hont Vloaf
1158_02,Earth,True,E,TRAPPIST-1e,26.0,False,0.0,Chicke Vloaf
1159_01,Earth,True,G,PSO J318.5-22,19.0,False,0.0,Trice Garrez
1159_02,Earth,False,G,TRAPPIST-1e,11.0,False,0.0,Yolas Garrez
1159_03,Earth,True,G,PSO J318.5-22,11.0,False,0.0,Naomie Garrez
1160_01,Mars,False,F,TRAPPIST-1e,17.0,False,1120.0,Cowns Hocke
1164_01,Mars,False,F,TRAPPIST-1e,23.0,False,1086.0,Samana Kaney
1171_01,Earth,False,E,TRAPPIST-1e,37.0,False,2396.0,Vina Harley
1172_01,Mars,True,F,TRAPPIST-1e,18.0,False,38.0,Healls Betie
1176_01,Earth,False,E,TRAPPIST-1e,48.0,False,2114.0,Goldch Ane
1181_01,Mars,False,F,TRAPPIST-1e,18.0,False,775.0,Alancy Philloway
1183_01,Europa,True,C,TRAPPIST-1e,18.0,False,0.0,Alhail Derupethy
1183_02,Europa,False,C,TRAPPIST-1e,32.0,True,4889.0,Rasaleh Filerst
1183_03,Europa,True,C,55 Cancri e,26.0,False,0.0,Celeb Derupethy
1184_01,Europa,True,C,PSO J318.5-22,26.0,False,0.0,Astorux Peraket
1184_02,Europa,False,C,55 Cancri e,55.0,False,555.0,Dyonif Peraket
1189_01,Earth,False,G,55 Cancri e,19.0,False,716.0,Eduana Hinglendez
1194_01,Mars,False,D,TRAPPIST-1e,65.0,False,1941.0,Relix Kidie
1196_01,Mars,False,F,TRAPPIST-1e,28.0,False,2506.0,Warets Panie
1196_02,Mars,False,F,TRAPPIST-1e,24.0,False,1150.0,Wark Panie
1200_01,Europa,True,C,55 Cancri e,52.0,False,5815.0,Acceleb Alutorody
1201_01,Mars,False,D,TRAPPIST-1e,67.0,False,10304.0,Majoth Fairdised
1201_02,Mars,False,D,TRAPPIST-1e,34.0,False,4324.0,Tope Fairdised
1202_01,Earth,False,E,TRAPPIST-1e,23.0,False,2081.0,Choney Empie
1204_01,Earth,False,E,TRAPPIST-1e,26.0,False,997.0,
1205_01,Mars,False,F,TRAPPIST-1e,28.0,False,1409.0,Shard Antoshipson
1207_01,Earth,False,G,TRAPPIST-1e,9.0,False,0.0,Gayla River
1207_02,Earth,False,G,55 Cancri e,1.0,False,0.0,Bettie River
1207_03,Earth,True,G,TRAPPIST-1e,1.0,False,5.0,Sus River
1207_04,Earth,False,E,TRAPPIST-1e,58.0,False,7.0,Willah River
1209_01,Europa,False,C,TRAPPIST-1e,59.0,False,3590.0,Arraiam Aloquinght
1209_02,Europa,False,C,TRAPPIST-1e,54.0,False,4153.0,Mimosam Aloquinght
1217_01,Mars,False,D,55 Cancri e,8.0,False,0.0,Elebola Droning
1217_02,Mars,True,D,TRAPPIST-1e,28.0,False,0.0,Astrah Droning
1219_01,Europa,False,B,55 Cancri e,19.0,False,3390.0,Meram Meteet
1219_02,Europa,True,B,55 Cancri e,23.0,False,0.0,Alasmon Meteet
1224_01,Mars,True,F,TRAPPIST-1e,47.0,False,0.0,Kink Chene
1224_02,Mars,False,D,TRAPPIST-1e,17.0,False,3519.0,Wat Chene
1226_01,Mars,True,F,TRAPPIST-1e,33.0,False,0.0,Scers Flaie
1226_02,Mars,True,F,TRAPPIST-1e,43.0,False,0.0,Slose Flaie
1227_01,Earth,True,E,TRAPPIST-1e,28.0,False,0.0,Anchib Spedlybood
1237_01,Mars,False,F,TRAPPIST-1e,32.0,False,879.0,Briane Leeves
1241_01,Mars,False,F,TRAPPIST-1e,13.0,False,681.0,Troyce Kellson
1244_01,Mars,True,F,TRAPPIST-1e,18.0,False,0.0,Blues Shcad
1245_01,Earth,True,G,TRAPPIST-1e,16.0,False,0.0,Bobina Schmondez
1247_01,Mars,True,F,TRAPPIST-1e,6.0,False,0.0,Ses Conie
1249_01,Mars,False,F,TRAPPIST-1e,27.0,False,1558.0,Briany Deckley
1251_01,Mars,True,D,TRAPPIST-1e,29.0,False,0.0,Row Steen
1252_01,Earth,False,E,55 Cancri e,32.0,False,1620.0,Allara Loverceson
1253_01,Earth,False,E,TRAPPIST-1e,23.0,False,982.0,Virgie Rushing
1257_01,Europa,True,C,TRAPPIST-1e,33.0,False,0.0,Thaldah Nairing
1257_02,Europa,True,C,TRAPPIST-1e,51.0,False,0.0,Atino Nairing
1257_03,Europa,False,C,TRAPPIST-1e,41.0,False,9465.0,Alraixa Nairing
1257_04,Europa,False,C,TRAPPIST-1e,20.0,False,2163.0,Askedus Nairing
1262_01,Earth,False,G,55 Cancri e,0.0,False,0.0,Johna Wilderssen
1262_02,Mars,False,F,55 Cancri e,13.0,False,797.0,Garlie Wilderssen
1265_01,Earth,True,G,TRAPPIST-1e,13.0,False,0.0,Dannie Fredersend
1266_01,Mars,False,F,TRAPPIST-1e,13.0,False,1697.0,Mins Prist
1268_01,Mars,True,F,55 Cancri e,24.0,False,0.0,Chonts Backo
1270_01,Europa,False,B,55 Cancri e,26.0,False,7019.0,Majorab Platch
1272_01,Earth,False,G,55 Cancri e,32.0,False,809.0,Shany Coopelandez
1275_01,Mars,False,F,TRAPPIST-1e,24.0,False,716.0,Carly Mirezavis
1276_01,Earth,False,E,TRAPPIST-1e,27.0,False,0.0,Toal Dutte
1277_01,Mars,False,F,TRAPPIST-1e,24.0,False,938.0,Juane Burnerez
1290_01,Mars,False,F,TRAPPIST-1e,34.0,False,1241.0,Skunch Bush
1296_01,Mars,False,F,PSO J318.5-22,26.0,False,692.0,Glasey Folemonley
1297_01,Mars,False,F,TRAPPIST-1e,22.0,False,2486.0,Mistie Langatein
1298_01,Earth,False,G,TRAPPIST-1e,10.0,False,0.0,Julies Kenzierry
1301_01,Earth,False,G,TRAPPIST-1e,28.0,False,928.0,Lyde Logannon
1301_02,Earth,True,G,TRAPPIST-1e,5.0,False,0.0,Chael Logannon
1301_03,Earth,True,G,TRAPPIST-1e,26.0,False,0.0,Ronard Logannon
1303_01,Mars,False,F,TRAPPIST-1e,29.0,False,533.0,Nathy Howenters
1305_01,Mars,False,F,TRAPPIST-1e,17.0,False,2018.0,Erine Brooke
1313_01,Earth,False,E,TRAPPIST-1e,18.0,False,790.0,Terrie Castannison
1314_01,Mars,False,F,PSO J318.5-22,35.0,False,1455.0,Bonyam Nichoan
1315_01,Earth,False,G,TRAPPIST-1e,42.0,False,907.0,Thery Watsongley
1318_01,Mars,True,F,55 Cancri e,35.0,False,0.0,All Hotty
1319_01,Europa,False,A,TRAPPIST-1e,42.0,False,6307.0,Polar Couseced
1319_02,Europa,False,A,TRAPPIST-1e,33.0,False,2188.0,Geonon Couseced
1320_01,Earth,True,G,PSO J318.5-22,20.0,False,0.0,Miken Brenney
1320_02,Earth,True,G,TRAPPIST-1e,2.0,False,0.0,Derine Brenney
1320_03,Earth,True,G,TRAPPIST-1e,2.0,False,0.0,Stenny Brenney
1321_01,Earth,True,E,TRAPPIST-1e,43.0,False,0.0,Rail Gine
1321_02,Mars,True,F,TRAPPIST-1e,10.0,False,0.0,Swal Gine
1321_03,Mars,False,F,TRAPPIST-1e,26.0,False,2603.0,Trise Gine
1321_04,Earth,False,E,TRAPPIST-1e,42.0,False,1298.0,Zelowl Gine
1327_01,Earth,True,G,TRAPPIST-1e,24.0,False,0.0,Tin Browlerson
1329_01,Mars,False,F,TRAPPIST-1e,32.0,False,1504.0,Wer Emead
1334_01,Mars,False,F,TRAPPIST-1e,23.0,False,823.0,Joanie Caineson
1338_01,Europa,True,C,55 Cancri e,26.0,False,0.0,Shamak Ineart
1338_02,Europa,True,C,TRAPPIST-1e,15.0,False,0.0,Proxima Ineart
1339_01,Earth,True,G,TRAPPIST-1e,15.0,False,0.0,Pristy Booness
1341_01,Earth,False,G,TRAPPIST-1e,26.0,False,909.0,Winia Brooke
1341_02,Earth,True,G,TRAPPIST-1e,15.0,False,0.0,Hery Brooke
1341_03,Earth,False,G,55 Cancri e,13.0,False,474.0,Janne Brooke
1343_01,Europa,False,A,TRAPPIST-1e,33.0,False,10445.0,Kabiak Daterle
1343_02,Europa,False,A,TRAPPIST-1e,47.0,False,5983.0,Furudah Daterle
1343_03,Europa,False,A,55 Cancri e,27.0,False,3072.0,Winon Daterle
